Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Энтузиастов,38 корп. 8,2021-06-07 09:42:56.086,Хотим обновить детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},38 корп. 8 улица Энтузиастов,56.12723068159456,47.20281869546439
проезд Энергетиков,7,2021-06-14 16:03:28.719,Установить хоккейную площадку,['площадка'],{'другое': 1},7 проезд Энергетиков,56.1455400130458,47.28346002627325
улица Эльменя,18,2021-06-04 21:23:14.877,"ковровыбивалку, дет.площадку",['площадка'],{'другое': 1},18 улица Эльменя,56.12363001151181,47.188800008589766
улица Эльменя,18,2021-06-04 21:22:05.359,"ковровыбивалка, детскую площадку",['площадка'],{'другое': 1},18 улица Эльменя,56.12363001151181,47.188800008589766
улица Эльменя,18,2021-06-04 21:26:18.758,дет.площадку,['площадка'],{'другое': 1},18 улица Эльменя,56.12363001151181,47.188800008589766
улица Эльменя,18,2021-06-04 21:13:35.162,"детская площадка, ковровыбивалку",['площадка'],{'другое': 1},18 улица Эльменя,56.12363001151181,47.188800008589766
улица Эльменя,18,2021-06-04 21:17:42.398,Дет.площадку,['площадка'],{'другое': 1},18 улица Эльменя,56.12363001151181,47.188800008589766
улица Учительская,15,2021-06-04 20:30:16.404,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},15 улица Учительская,56.144863766917545,47.26130294349995
улица Советская,77,2021-06-08 23:30:35.506,Детская площадка,['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 23:44:58.873,"Изменение детской площадки около дома. На техническом этаже развелись голуби, на десятом этаже в кв.100 очень их слышно. Не убирают в подъезде, очень грязно",['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 22:25:01.972,Детская площадка побольше. Парковочных мест побольше.,['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 23:28:42.160,Детская площадка,['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 22:47:39.174,Увеличить парковочные места. Облагородить детскую площадку,['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 22:18:55.276,Детская площадка для детей новая,['площадка'],{'другое': 1},77 улица Советская,56.14347587624685,47.244116014770114
